mission,id,name,disposition,period_days,radius_re,snr
Kepler,2307199,,CANDIDATE,13.4471791,5.24,105.3
Kepler,3547091,,FALSE POSITIVE,3.305577989,25.89,39.6
Kepler,3869825,,FALSE POSITIVE,4.800653901,16.91,298
Kepler,3655332,,FALSE POSITIVE,15.06649901,56.44,154.6
Kepler,4042026,,FALSE POSITIVE,34.82008158,11.36,882.6
Kepler,3344419,,FALSE POSITIVE,0.651784374,33.65,195.2
Kepler,11192141,,FALSE POSITIVE,1.353771892,430.99,76.7
Kepler,11494130,,FALSE POSITIVE,18.95491633,71.39,249.3
Kepler,5648449,,FALSE POSITIVE,4.348866254,2436.69,56.3
Kepler,12167361,,FALSE POSITIVE,47.93094546,68.02,221.1
Kepler,8607720,,FALSE POSITIVE,3.99751422,2.98,6.1
Kepler,1433962,,FALSE POSITIVE,1.592633181,1.56,66.9
Kepler,9032900,,CONFIRMED,67.5923754,12.1,60.9
Kepler,5956342,Kepler-265 c,CONFIRMED,17.02902786,2.54,29.8
Kepler,5956342,Kepler-265 b,CONFIRMED,6.84619236,1.67,17.7
Kepler,5956342,Kepler-265 e,CONFIRMED,67.8321638,2.39,15.5
Kepler,5956342,Kepler-265 d,CONFIRMED,43.1312147,2.39,11.8
Kepler,5956656,Kepler-756 b,CONFIRMED,1.224866441,1.54,21.1
Kepler,3109930,Kepler-1736 b,CONFIRMED,37.8102649,2.33,35.2
Kepler,2854914,Kepler-268 b,CONFIRMED,25.93406406,2.48,42.2
Kepler,2854914,Kepler-268 c,CONFIRMED,83.4463485,2.73,36.1
Kepler,3337425,,FALSE POSITIVE,7.04710032,25.2,24
Kepler,3116412,Kepler-772 b,CONFIRMED,12.99204853,2.03,38.7
Kepler,3865567,,FALSE POSITIVE,11.11620211,8.96,115.3
Kepler,3544689,,FALSE POSITIVE,1.922861499,5.09,103.4
Kepler,4037164,,FALSE POSITIVE,0.635445336,19,182.2
Kepler,3443790,,FALSE POSITIVE,1.665784138,97.27,148
Kepler,3966912,,FALSE POSITIVE,55.6639167,34.14,103.4
Kepler,8394721,Kepler-79 d,CONFIRMED,52.09081627,7.14,243.5
Kepler,11607193,,FALSE POSITIVE,7.1548608,7.41,24.2
Kepler,1161345,Kepler-1973 b,CONFIRMED,4.28746668,2.29,19.4
Kepler,10227501,,FALSE POSITIVE,2.002779769,1.42,22.2
Kepler,2854698,Kepler-260 b,CONFIRMED,8.18739443,1.92,38.4
Kepler,2854698,Kepler-260 c,CONFIRMED,76.0498163,1.75,17.4
Kepler,8559644,Kepler-111 b,CONFIRMED,3.341799486,1.67,48.8
Kepler,6032981,,FALSE POSITIVE,3.3226948,15.33,8.6
Kepler,5866099,,FALSE POSITIVE,36.97708808,38.6,59.2
Kepler,5964985,,FALSE POSITIVE,1.851409163,20.42,54.4
Kepler,6066416,,FALSE POSITIVE,1.303859704,0.98,34.7
Kepler,1996679,,FALSE POSITIVE,145.5624926,40.15,58.1
Kepler,2849805,Kepler-773 b,CONFIRMED,3.749105745,1.68,38
Kepler,3114811,Kepler-774 b,CONFIRMED,11.08956602,3.51,38.9
Kepler,2853446,,CANDIDATE,7.37290344,2.67,19.1
Kepler,3003992,,FALSE POSITIVE,7.24476126,0.65,27.2
Kepler,3942446,,CANDIDATE,119.0624882,10.4,71.6
Kepler,3554031,Kepler-415 c,CONFIRMED,8.70798309,2.01,28.1
Kepler,3554031,,CANDIDATE,14.8623076,1.57,14.4
Kepler,3554031,Kepler-415 b,CONFIRMED,4.17634276,1.23,14.9
Kepler,8394721,Kepler-79 c,CONFIRMED,27.40229859,3.63,79.3
Kepler,7295235,Kepler-743 b,CONFIRMED,3.179267286,1.21,41
Kepler,2302548,Kepler-261 b,CONFIRMED,10.38122447,2.18,41.9
Kepler,2302548,Kepler-261 c,CONFIRMED,24.5709023,2.82,26.3
Kepler,10743597,,FALSE POSITIVE,81.221876,16.59,63
Kepler,10743597,,FALSE POSITIVE,0.817026268,2.92,121.1
Kepler,9818381,Kepler-43 b,CONFIRMED,3.024092505,12.14,1225.3
Kepler,6124941,,FALSE POSITIVE,5.670155713,5.85,37.3
Kepler,6060203,Kepler-757 b,CONFIRMED,1.022678654,1.14,21.6
Kepler,5880320,Kepler-758 b,CONFIRMED,12.10968709,2.98,33.4
Kepler,5880320,Kepler-758 c,CONFIRMED,4.75796103,1.7,20.9
Kepler,5880320,Kepler-758 d,CONFIRMED,20.4972755,2.96,22.8
Kepler,3003992,,FALSE POSITIVE,13.55480534,0.62,16.5
Kepler,6307537,,FALSE POSITIVE,29.74454668,20.06,765
Kepler,6359798,,FALSE POSITIVE,14.15402428,53.25,930.3
Kepler,6311681,,FALSE POSITIVE,0.844786082,35.27,245.6
Kepler,6365321,,FALSE POSITIVE,0.848483947,32.11,185
Kepler,6301035,,FALSE POSITIVE,11.99097576,37.47,102.8
Kepler,3859079,Kepler-786 b,CONFIRMED,53.5292702,2.28,34.5
Kepler,3557493,,FALSE POSITIVE,0.393726813,24.17,64.8
Kepler,4061149,Kepler-1741 b,CONFIRMED,2.757584622,1.01,19.6
Kepler,3444588,Kepler-787 b,CONFIRMED,0.928310036,1.16,22.6
Kepler,8394721,Kepler-79 b,CONFIRMED,13.48457668,3.39,80.8
Kepler,3962243,Kepler-276 c,CONFIRMED,31.8841473,3.7,25.3
Kepler,10743597,,CANDIDATE,16.15811112,86.13,52.8
Kepler,10015516,,FALSE POSITIVE,67.69213907,175.98,1328.2
Kepler,10154388,Kepler-744 b,CONFIRMED,12.06222962,1.62,32.4
Kepler,1432789,Kepler-745 b,CONFIRMED,9.93146307,2.41,26.2
Kepler,1718189,Kepler-262 c,CONFIRMED,21.85362905,1.75,23
Kepler,5880320,Kepler-758 e,CONFIRMED,8.19345065,1.74,15.7
Kepler,5130369,,FALSE POSITIVE,19.97867,6.85,86.2
Kepler,6037187,Kepler-759 b,CONFIRMED,41.8059544,2.02,28.3
Kepler,6147122,,FALSE POSITIVE,15.45158184,2.02,21
Kepler,8257407,,FALSE POSITIVE,89.698168533,102.08,3420.3
Kepler,8218274,,FALSE POSITIVE,1.187352427,67.35,717.4
Kepler,3964562,,FALSE POSITIVE,3.012476582,65.25,253.4
Kepler,5735762,Kepler-48 b,CONFIRMED,4.77800306,1.85,115.4
Kepler,6292162,,FALSE POSITIVE,7.814839231,5.33,100
Kepler,6307521,,FALSE POSITIVE,29.7452499,3.6,55.9
Kepler,6359320,Kepler-269 b,CONFIRMED,5.32667299,2.26,34.1
Kepler,3848972,,FALSE POSITIVE,0.741057213,26.67,251.9
Kepler,3860441,,FALSE POSITIVE,2.988085455,21.81,48.2
Kepler,3765771,,FALSE POSITIVE,2.783883492,67.17,86.1
Kepler,3557341,,FALSE POSITIVE,0.393727296,23.05,82.4
Kepler,3859628,Kepler-1740 b,CONFIRMED,8.17242644,3.29,37
Kepler,3644071,,CANDIDATE,1295.362215,57.82,164
Kepler,1718189,Kepler-262 b,CONFIRMED,13.0607936,1.45,19.4
Kepler,1431122,,CANDIDATE,4.2989201,2.12,20
Kepler,3858949,,FALSE POSITIVE,25.9518461,22.32,65.8
Kepler,3858824,,FALSE POSITIVE,25.9518536,24.6,79.4
Kepler,2157247,,FALSE POSITIVE,5.68628739,4.5,414.4
Kepler,7601633,,FALSE POSITIVE,15.663886949,27.36,175.9
Kepler,8242681,,FALSE POSITIVE,4.020628573,16.94,282.6
Kepler,8260218,,CANDIDATE,5.714817603,9.29,537.7
Kepler,8246781,,FALSE POSITIVE,185.02288222,49.82,938.2
Kepler,8264070,,FALSE POSITIVE,2.897432135,14.35,73.9
Kepler,8222813,Kepler-760 b,CONFIRMED,8.70420525,2.86,74
Kepler,6359320,Kepler-269 c,CONFIRMED,8.1280933,1.39,10.7
Kepler,6359320,,CANDIDATE,2.83668931,1.19,12.1
Kepler,6362874,Kepler-775 b,CONFIRMED,0.974868896,1.16,82.6
Kepler,6272413,Kepler-776 b,CONFIRMED,4.89721006,1.48,16.9
Kepler,8279765,,FALSE POSITIVE,2.757794163,20.05,349.2
Kepler,8330548,,FALSE POSITIVE,1.914158508,13.63,124.6
Kepler,3348082,,FALSE POSITIVE,3.98216698,3.32,27.1
Kepler,3853673,,FALSE POSITIVE,0.643794198,19.51,53.7
Kepler,3447722,Kepler-275 c,CONFIRMED,16.08832318,3.42,31.3
Kepler,3447722,Kepler-275 b,CONFIRMED,10.30067919,2.2,16.4
Kepler,3447722,Kepler-275 d,CONFIRMED,35.6757453,3.02,18.5
Kepler,3447722,,CANDIDATE,1.00861677,,
Kepler,1432214,,FALSE POSITIVE,161.78832712,36.14,704.5
Kepler,2165002,Kepler-263 b,CONFIRMED,16.56806842,2.54,41.9
Kepler,2165002,Kepler-263 c,CONFIRMED,47.3329299,2.18,14
Kepler,2441728,,FALSE POSITIVE,0.856895349,0.82,33.1
Kepler,1871056,Kepler-264 b,CONFIRMED,40.8065333,3.71,54.8
Kepler,8222813,Kepler-760 c,CONFIRMED,2.46697039,1.56,29.5
Kepler,12105051,,CANDIDATE,2.624234833,5.11,361.1
Kepler,8240904,Kepler-266 b,CONFIRMED,6.61836309,2.98,31.5
Kepler,8240904,Kepler-266 c,CONFIRMED,107.7214092,4.75,30.5
Kepler,8240904,,CANDIDATE,92.77779,1.92,5.2
Kepler,8374494,,FALSE POSITIVE,5.251916208,37.15,146.3
Kepler,5735762,Kepler-48 c,CONFIRMED,9.673958488,2.63,178
Kepler,8414907,,FALSE POSITIVE,100.3039228,29.55,63.2
Kepler,8414907,,FALSE POSITIVE,200.61103346,,
Kepler,8397446,,FALSE POSITIVE,0.986620248,43.98,117.7
Kepler,8386035,,FALSE POSITIVE,1.63484631,,
Kepler,3962243,Kepler-276 b,CONFIRMED,14.12847677,2.73,23
Kepler,3962243,Kepler-276 d,CONFIRMED,48.6478543,4.14,12.2
Kepler,3438507,Kepler-788 b,CONFIRMED,8.39842977,2,28
Kepler,3869014,Kepler-789 b,CONFIRMED,8.63847391,5.99,38.6
Kepler,3756801,,CANDIDATE,422.917678,5.89,61.7
Kepler,1871056,Kepler-264 c,CONFIRMED,140.10765,3.42,29
Kepler,1865042,Kepler-746 b,CONFIRMED,3.4815917,1.17,23.4
Kepler,2438502,,FALSE POSITIVE,8.360616221,40.35,425.6
Kepler,2309585,,FALSE POSITIVE,1.838514968,4.86,63.7
Kepler,5780460,Kepler-747 b,CONFIRMED,35.61760233,5.17,155
Kepler,8244190,,FALSE POSITIVE,1.09206833,1.29,45.5
Kepler,8229696,Kepler-761 b,CONFIRMED,10.12805158,1.95,38
Kepler,8262210,,FALSE POSITIVE,1.613001111,1.25,19.3
Kepler,10272640,Kepler-762 b,CONFIRMED,3.770551475,12.05,100.8
Kepler,10232123,,FALSE POSITIVE,1.343767797,18.66,269.8
Kepler,10223616,,FALSE POSITIVE,29.12436474,15.25,63.4
Kepler,8415745,,FALSE POSITIVE,31.82814583,35.8,78.7
Kepler,8378634,,FALSE POSITIVE,3.629442796,3.28,76.4
Kepler,8397675,,FALSE POSITIVE,0.553261874,97.36,202.2
Kepler,8346392,Kepler-777 b,CONFIRMED,5.72812616,1.38,20.8
Kepler,8288947,Kepler-778 b,CONFIRMED,3.75574267,1.58,27.9
Kepler,8312852,,FALSE POSITIVE,7.44042933,2.74,34
Kepler,9480189,Kepler-257 c,CONFIRMED,6.581477136,4.56,116.2
Kepler,11974540,Kepler-470 b,CONFIRMED,24.669192732,77.76,603
Kepler,9480189,Kepler-257 b,CONFIRMED,2.382652873,2.74,45.5
Kepler,9480189,Kepler-257 d,CONFIRMED,24.66461416,5.34,56.7
Kepler,9512687,Kepler-735 b,CONFIRMED,11.51517167,2.9,53.2
Kepler,8644288,Kepler-18 c,CONFIRMED,7.641567589,4.91,437.5
Kepler,5738346,,FALSE POSITIVE,30.6113932,19.68,37.5
Kepler,1725016,Kepler-748 b,CONFIRMED,7.40742502,2.01,23.1
Kepler,1722276,,FALSE POSITIVE,569.934135,38.98,66.7
Kepler,892772,,FALSE POSITIVE,5.09246539,1.17,17.1
Kepler,1027438,,FALSE POSITIVE,110.61576622,,
Kepler,10268907,,FALSE POSITIVE,1.103971357,1.37,21.7
Kepler,5446285,Kepler-88 b,CONFIRMED,10.916108342,3.93,302.2
Kepler,10166274,Kepler-267 b,CONFIRMED,3.353732008,1.65,47.8
Kepler,10166274,Kepler-267 c,CONFIRMED,6.877446033,2.05,39.6
Kepler,10166274,Kepler-267 d,CONFIRMED,28.46464804,1.87,28.9
Kepler,10153827,,FALSE POSITIVE,0.293630085,26.35,170
Kepler,5735762,Kepler-48 d,CONFIRMED,42.89645024,2,66.8
Kepler,8302450,,FALSE POSITIVE,2.44199803,1.44,27.2
Kepler,8313667,,CANDIDATE,30.5872153,2.32,33.1
Kepler,8351704,Kepler-779 b,CONFIRMED,7.09712124,0.74,18.3
Kepler,8299955,,FALSE POSITIVE,2.6827683,1.19,26.7
Kepler,9513865,Kepler-736 b,CONFIRMED,3.601465336,2.31,50.7
Kepler,9595686,,FALSE POSITIVE,3.108251172,4.43,156.5
Kepler,9605514,Kepler-1666 b,CONFIRMED,25.8474958,2.4,27.3
Kepler,9605514,Kepler-1666 c,CONFIRMED,40.715561,2.7,28.9
Kepler,9661877,,FALSE POSITIVE,20.42720701,4.42,36.7
Kepler,5728283,,FALSE POSITIVE,6.198273591,19.81,2561.1
Kepler,8127639,,FALSE POSITIVE,1.023471798,3.78,63
Kepler,6047498,,FALSE POSITIVE,0.51872711,19.07,93.3
Kepler,8125580,Kepler-749 b,CONFIRMED,17.31711739,2.04,35.9
Kepler,8158127,Kepler-750 b,CONFIRMED,9.42889884,4.39,50.4
Kepler,10158990,,FALSE POSITIVE,1.096583368,1.35,44.3
Kepler,10149023,,CANDIDATE,9.95639775,28.15,32.9
Kepler,10141900,Kepler-763 d,CONFIRMED,6.50327035,1.67,19
Kepler,10141900,Kepler-763 c,CONFIRMED,4.09667624,1.42,16.2
Kepler,10141900,Kepler-763 b,CONFIRMED,1.196548464,1.25,16.5
Kepler,8410727,Kepler-270 b,CONFIRMED,11.47609015,2.07,27.7
Kepler,8410727,Kepler-270 c,CONFIRMED,25.2630467,1.71,14.3
Kepler,8349405,,FALSE POSITIVE,7.1688266,,
Kepler,8278371,Kepler-780 b,CONFIRMED,0.677374687,0.9,38.7
Kepler,8280511,Kepler-271 b,CONFIRMED,10.43547031,1.22,36.7
Kepler,8280511,Kepler-271 c,CONFIRMED,7.41084314,0.94,25.6
Kepler,9710326,Kepler-737 b,CONFIRMED,28.59914031,1.83,53.8
Kepler,9761882,Kepler-738 b,CONFIRMED,24.58716355,2.37,35.6
Kepler,5297298,,FALSE POSITIVE,34.193600311,21.95,1405.6
Kepler,9766437,Kepler-739 b,CONFIRMED,12.53248222,3.24,66.7
Kepler,9772531,,CANDIDATE,31.201692472,8.31,607.4
Kepler,9775938,Kepler-258 b,CONFIRMED,13.19720694,4.18,116.2
Kepler,8644288,Kepler-18 d,CONFIRMED,14.85890852,5.94,456.8
Kepler,8158127,Kepler-750 c,CONFIRMED,4.08897299,2.36,19
Kepler,8176653,,FALSE POSITIVE,2.866680334,2.93,43
Kepler,8174625,Kepler-751 b,CONFIRMED,17.44486016,3.24,46
Kepler,8183911,,FALSE POSITIVE,8.30697421,37.99,17.4
Kepler,8179973,,FALSE POSITIVE,2.49705175,,
Kepler,10157458,Kepler-764 b,CONFIRMED,7.33685101,1.52,21.6
Kepler,4649305,,FALSE POSITIVE,22.65117451,7.62,170.1
Kepler,10148521,,FALSE POSITIVE,1.204274435,1.19,34.7
Kepler,10118816,Kepler-1735 b,CONFIRMED,7.71790675,0.9,12.6
Kepler,10122255,Kepler-765 b,CONFIRMED,27.6652847,2.21,36.1
Kepler,3124412,,FALSE POSITIVE,0.948950734,36.87,238.6
Kepler,3835670,Kepler-473 b,CONFIRMED,14.55730897,4.32,200
Kepler,10287248,,FALSE POSITIVE,4.722254104,14.45,314.1
Kepler,10351767,,FALSE POSITIVE,0.635069939,57.77,578.6
Kepler,10295951,,CANDIDATE,6.810823723,26.06,1441.9
Kepler,10342041,,FALSE POSITIVE,0.933746515,25.54,549.5
Kepler,10514770,,FALSE POSITIVE,1.872421727,5.65,179
Kepler,9775938,Kepler-258 c,CONFIRMED,33.6528474,3.05,41.9
Kepler,9787239,Kepler-32 b,CONFIRMED,5.90127815,1.94,56.6
Kepler,9787239,Kepler-32 c,CONFIRMED,8.75209691,1.83,44.8
Kepler,9787239,Kepler-32 d,CONFIRMED,22.78078241,2.17,46.4
Kepler,9787239,Kepler-32 e,CONFIRMED,2.896005211,1.23,28.6
Kepler,9787239,Kepler-32 f,CONFIRMED,0.742957911,1.47,45.3
Kepler,2309719,,FALSE POSITIVE,54.35635067,38.81,628.1
Kepler,2558363,,FALSE POSITIVE,0.54624855,18.93,42.9
Kepler,2716853,Kepler-752 b,CONFIRMED,18.82744023,2.7,29.5
Kepler,2445154,,FALSE POSITIVE,8.4120069,1.71,39.7
Kepler,2715135,Kepler-753 b,CONFIRMED,5.747711909,1.86,51.7
Kepler,8644288,Kepler-18 b,CONFIRMED,3.504691252,2.03,67.5
Kepler,3113266,,FALSE POSITIVE,0.995861402,26.93,272
Kepler,3247268,Kepler-418 b,CONFIRMED,86.67856052,9.83,318.3
Kepler,3247268,Kepler-418 c,CONFIRMED,12.21828097,5.1,90.1
Kepler,3232859,,FALSE POSITIVE,8.387210055,72.52,180.6
Kepler,3098184,,FALSE POSITIVE,15.2384539,9.84,56
Kepler,2720309,,FALSE POSITIVE,0.413334492,31.52,236.9
Kepler,10342065,,FALSE POSITIVE,0.93374614,149.71,365.7
Kepler,10352945,,FALSE POSITIVE,6.47179275,2.08,30.7
Kepler,10354039,Kepler-1737 b,CONFIRMED,64.617518,5.4,61.9
Kepler,10330115,Kepler-781 b,CONFIRMED,13.21409607,2.77,38
Kepler,10426656,Kepler-272 c,CONFIRMED,6.05729966,1.94,35.1
Kepler,9820483,Kepler-740 b,CONFIRMED,3.584101048,4.66,166.3
Kepler,9941662,Kepler-13 b,CONFIRMED,1.763587535,21.42,4061.9
Kepler,7778437,Kepler-471 b,CONFIRMED,5.014234733,10.63,794.3
Kepler,9823457,Kepler-259 b,CONFIRMED,8.11528727,3.1,59.1
Kepler,9823457,Kepler-259 c,CONFIRMED,36.9250409,3.01,39.3
Kepler,2574201,,FALSE POSITIVE,37.4783492,10.05,18.3
Kepler,2166206,,FALSE POSITIVE,8.09695764,34,35.4
Kepler,2164169,Kepler-1732 b,CONFIRMED,32.3122867,4.84,33.6
Kepler,2574338,Kepler-1733 b,CONFIRMED,9.22961384,2.79,19.3
Kepler,2584163,Kepler-754 b,CONFIRMED,14.5598556,1.64,15.6
Kepler,4180280,Kepler-472 b,CONFIRMED,4.176254191,3.07,249.7
Kepler,3239636,,FALSE POSITIVE,0.528755447,47.75,100.1
Kepler,2721030,Kepler-766 b,CONFIRMED,6.10027621,2.59,43.2
Kepler,3329204,,CANDIDATE,51.59809554,6.57,79.7
Kepler,3230491,,CANDIDATE,1500,9.8,62.5
Kepler,3340070,,FALSE POSITIVE,10.9110487,2.36,28.3
Kepler,7626506,Kepler-112 b,CONFIRMED,8.408878137,2.28,147.2
Kepler,10426656,Kepler-272 d,CONFIRMED,10.93725572,2.41,24.6
Kepler,10426656,Kepler-272 b,CONFIRMED,2.97136658,1.52,25.6
Kepler,10528068,Kepler-782 b,CONFIRMED,158.6850022,3.08,97.4
Kepler,10468940,Kepler-273 b,CONFIRMED,2.936527336,1.92,34.7
Kepler,9825625,Kepler-741 b,CONFIRMED,7.03902016,2.45,54.3
Kepler,9875711,Kepler-742 b,CONFIRMED,8.360870704,3.67,120.9
Kepler,7661409,,FALSE POSITIVE,3.14051153,31.01,139.5
Kepler,1026957,Kepler-1731 b,CONFIRMED,21.76129812,2.53,60
Kepler,10002261,,FALSE POSITIVE,12.713794177,2.31,2981.3
Kepler,8176650,,FALSE POSITIVE,15.801100028,15.61,1642.2
Kepler,2162635,,CANDIDATE,1500.1406772,18.35,83.3
Kepler,5899544,,FALSE POSITIVE,1.739428983,268.65,130
Kepler,5963222,,FALSE POSITIVE,1.217266418,14.49,603.4
Kepler,5982353,,FALSE POSITIVE,19.563092517,23.76,2477
Kepler,6205468,,FALSE POSITIVE,3.7228551,5.67,294.8
Kepler,8506766,,FALSE POSITIVE,48.93786896,24.19,445.7
Kepler,3240706,,FALSE POSITIVE,5.48990788,23.6,36.7
Kepler,2853093,Kepler-767 b,CONFIRMED,161.5278347,8.19,54.7
Kepler,3228824,,FALSE POSITIVE,0.73093905,1.45,52.4
Kepler,3245969,Kepler-768 b,CONFIRMED,11.39102358,1.67,10.5
Kepler,3231341,Kepler-24 c,CONFIRMED,12.33343853,4.12,31.7
Kepler,10468940,Kepler-273 c,CONFIRMED,8.01500821,2,28.6
Kepler,10341831,,FALSE POSITIVE,0.933749941,12.93,88.8
Kepler,10337517,Kepler-783 c,CONFIRMED,7.053934488,2.36,56.3
Kepler,10337517,Kepler-783 b,CONFIRMED,4.29263699,0.68,11.4
Kepler,10351231,Kepler-1738 b,CONFIRMED,7.6746614,2.8,20.8
Kepler,10485179,,FALSE POSITIVE,0.445275074,1.21,86.3
Kepler,8561063,Kepler-42 b,CONFIRMED,1.213770423,0.78,111.4
Kepler,8561063,Kepler-42 c,CONFIRMED,0.453287416,0.76,150.4
Kepler,8892910,,FALSE POSITIVE,10.810132734,13.95,806.5
Kepler,8561063,Kepler-42 d,CONFIRMED,1.865114193,0.66,56.9
Kepler,10657664,,FALSE POSITIVE,3.273699006,22.36,1293.1
Kepler,3337351,,FALSE POSITIVE,7.047103499,51.86,274.9
Kepler,6153201,,FALSE POSITIVE,0.530300102,35.73,207.4
Kepler,5802486,,FALSE POSITIVE,1.073917869,33.01,137.5
Kepler,5817553,,FALSE POSITIVE,4.206096814,32.66,149.3
Kepler,5982368,,FALSE POSITIVE,19.56313723,9.73,157.8
Kepler,5816811,,FALSE POSITIVE,2.227718792,8.88,124.3
Kepler,5816165,,FALSE POSITIVE,0.591914504,27.21,56.3
Kepler,7102227,Kepler-290 c,CONFIRMED,36.7704935,2.83,40.8
Kepler,7102227,Kepler-290 b,CONFIRMED,14.58932429,2.32,29.3
Kepler,7102227,Kepler-290 d,CONFIRMED,0.764017553,0.86,13.2
Kepler,6960913,Kepler-61 b,CONFIRMED,59.8780258,2.19,51.8
Kepler,6837146,,CANDIDATE,20.51360192,2.58,32.3
Kepler,11122894,Kepler-297 c,CONFIRMED,74.92768653,6.39,161.5
Kepler,11122894,Kepler-297 d,CONFIRMED,150.0189511,32.6,106.2
Kepler,11129738,Kepler-844 b,CONFIRMED,2.613020421,1.5,31.1
Kepler,11401182,Kepler-845 b,CONFIRMED,0.927859786,1.79,99.8
Kepler,11030711,Kepler-1750 b,CONFIRMED,205.912735,4.68,49.4
Kepler,11512246,Kepler-23 b,CONFIRMED,7.10695741,1.72,33.8
Kepler,6607286,,CANDIDATE,0.783276173,1.98,46.9
Kepler,6607286,,CANDIDATE,3.17405898,2.09,29.2
Kepler,6690082,Kepler-280 b,CONFIRMED,2.1395563,1.76,48.9
Kepler,6690082,Kepler-280 c,CONFIRMED,4.807103254,2.96,32.9
Kepler,6448890,Kepler-56 c,CONFIRMED,21.4054422,11.64,60.9
Kepler,6448890,Kepler-56 b,CONFIRMED,10.5007712,5.68,45.3
Kepler,10730034,Kepler-285 b,CONFIRMED,2.633852528,1.38,23.3
Kepler,10730034,Kepler-285 c,CONFIRMED,6.18670882,1.21,14.3
Kepler,10858691,Kepler-286 b,CONFIRMED,1.796320953,1.2,22.1
Kepler,10858691,Kepler-286 c,CONFIRMED,3.468073,1.29,20.6
Kepler,10858691,Kepler-286 d,CONFIRMED,5.9142668,1.31,17.4
Kepler,8107380,Kepler-476 b,CONFIRMED,14.00640392,3.11,109.3
Kepler,6936909,Kepler-291 b,CONFIRMED,3.546531809,2.18,26.4
Kepler,6936909,Kepler-291 c,CONFIRMED,5.70070626,2.03,15.2
Kepler,6962977,Kepler-292 f,CONFIRMED,20.8341497,2.26,26.2
Kepler,6962977,Kepler-292 d,CONFIRMED,7.0556584,2.13,32.1
Kepler,11176127,Kepler-298 b,CONFIRMED,10.47548084,2.11,40.3
Kepler,11176127,Kepler-298 c,CONFIRMED,22.92886314,2.08,21.3
Kepler,11176127,Kepler-298 d,CONFIRMED,77.4740991,2.63,27.5
Kepler,11075279,,CANDIDATE,345.1589354,7.79,197.9
Kepler,11014932,Kepler-299 c,CONFIRMED,6.88595222,2.68,34.5
Kepler,6607447,,CANDIDATE,99.6442783,8.48,163.2
Kepler,6677256,,FALSE POSITIVE,3.125814002,1.88,32
Kepler,8030148,Kepler-474 b,CONFIRMED,5.660669429,3.24,201.1
Kepler,6692833,,FALSE POSITIVE,10.80487163,1.71,27.4
Kepler,6693640,Kepler-798 b,CONFIRMED,13.71938426,1.98,48.3
Kepler,10858691,Kepler-286 e,CONFIRMED,29.2214959,1.81,14.6
Kepler,10973814,Kepler-287 c,CONFIRMED,44.8520997,3.35,33
Kepler,10973814,Kepler-287 b,CONFIRMED,20.34237838,2.88,28.7
Kepler,6541920,Kepler-11 g,CONFIRMED,118.3786735,3.4,83.1
Kepler,10586208,Kepler-811 b,CONFIRMED,23.58444746,3,42.8
Kepler,6962977,Kepler-292 e,CONFIRMED,11.97884409,2.11,27.8
Kepler,6962977,Kepler-292 c,CONFIRMED,3.71545593,1.46,19.6
Kepler,6962977,Kepler-292 b,CONFIRMED,2.58083264,1.31,17.5
Kepler,7174351,,FALSE POSITIVE,1.487084251,1.6,17.9
Kepler,6932987,Kepler-293 b,CONFIRMED,19.25404023,3.04,50.7
Kepler,11014932,Kepler-299 d,CONFIRMED,15.0549356,1.6,16.6
Kepler,11014932,Kepler-299 b,CONFIRMED,2.92721119,1.29,18
Kepler,11014932,Kepler-299 e,CONFIRMED,38.2856338,1.77,15
Kepler,11288505,Kepler-846 b,CONFIRMED,19.80787763,2.08,20.1
Kepler,11493431,Kepler-847 b,CONFIRMED,2.343230566,1.18,23.9
Kepler,6441738,,CANDIDATE,19.03723442,5.74,25.3
Kepler,8801343,,FALSE POSITIVE,2.73987398,34.83,1454.3
Kepler,8488878,,FALSE POSITIVE,5.801880653,19.91,396.8
Kepler,8560285,,FALSE POSITIVE,85.34092607,1177.65,898.4
Kepler,8620565,,FALSE POSITIVE,0.782045734,45.05,272.3
Kepler,8616873,,CANDIDATE,0.576078683,23.23,426
Kepler,10854768,Kepler-812 b,CONFIRMED,10.1171684,3.07,50.6
Kepler,10964440,Kepler-813 b,CONFIRMED,19.12947603,4.23,31.7
Kepler,10713616,Kepler-1667 b,CONFIRMED,83.5781976,6.63,54.9
Kepler,10963242,Kepler-814 b,CONFIRMED,6.1469956,2.04,25.8
Kepler,10785538,,FALSE POSITIVE,0.522457732,1.52,48.2
Kepler,6932987,Kepler-293 c,CONFIRMED,54.1558384,3.88,29.1
Kepler,8191672,Kepler-5 b,CONFIRMED,3.548465446,14.92,2486.5
Kepler,6851425,Kepler-477 b,CONFIRMED,11.1199028,2.08,100.3
Kepler,6934291,Kepler-828 b,CONFIRMED,0.567856484,1.55,53.8
Kepler,7357531,,FALSE POSITIVE,251.0597249,44.2,110.3
Kepler,6185711,,FALSE POSITIVE,11.70219638,16.15,41.3
Kepler,11037335,Kepler-300 c,CONFIRMED,40.7150498,2.2,56.4
Kepler,11037335,Kepler-300 b,CONFIRMED,10.44635944,2.18,34.4
Kepler,11389771,Kepler-301 b,CONFIRMED,2.508553286,1.28,26.8
Kepler,11389771,Kepler-301 d,CONFIRMED,13.75129636,1.66,24.6
Kepler,8737796,,FALSE POSITIVE,0.885747456,269.98,203.6
Kepler,8462258,,FALSE POSITIVE,3.611541977,28.07,167.1
