mission,id,name,disposition,period_days,radius_re,snr
TESS,468997317,1986.01,APC,7.50438291556428,,
TESS,349088467,1987.01,APC,2.5861465,11.9748,
TESS,24695044,2195.01,PC,4.16451397110436,8.95982653689295,
TESS,372172128,2196.01,CP,1.19539683680827,3.50302447478531,
TESS,389352124,2197.01,KP,4.954648,13.0889,
TESS,100566492,2198.01,KP,4.9549631089896,18.4504689489667,
TESS,369455629,2199.01,KP,3.3771113715336,8.61101064937116,
TESS,150098860,220.01,CP,10.6953083,2.84818,
TESS,142105158,2200.01,PC,2.9360281,7.18912,
TESS,219306934,2201.01,PC,1.3477642,6.61528,
TESS,358107516,2202.01,CP,11.9124941865364,11.3754056770249,
TESS,355600246,2203.01,APC,3.05630996854852,20.0727443391281,
TESS,467971286,2204.01,KP,2.22505138138042,10.0926189124578,
TESS,260298958,2205.01,FP,0.88914831054054,14.8249782405171,
TESS,381856447,2206.01,KP,1.76901210452915,10.5045599223283,
TESS,90850770,2207.01,CP,8.00048904123634,10.9709265165389,
TESS,38680052,2208.01,PC,0.674345303170363,12.4716612717532,
TESS,271806353,2209.01,PC,3.43911519812222,13.6350253430556,
TESS,142937186,2427.01,CP,1.30613,1.99844,
TESS,274193763,2428.01,APC,7.57017,,
TESS,420051632,2429.01,PC,7.0846491861945,2.19499838516892,
TESS,149010208,243.01,APC,3.43730925605269,25.6681050394777,
TESS,23170835,2430.01,PC,1.10071,4.67495,
TESS,258804746,2431.01,CP,0.224195,5.59553,
TESS,347553438,2432.01,PC,1.82738,8.96794,
TESS,405763009,2433.01,PC,,1.81031012789185,
TESS,155001079,2434.01,APC,1.38081376694668,7.55314433724353,
TESS,298164705,2435.01,PC,,3.77611039785404,
TESS,154568734,2436.01,PC,,2.41015331363272,
TESS,251094370,2437.01,PC,5.1660126889228,4.10625514797481,
TESS,686072378,2438.01,FP,1.94260032314713,,
TESS,274194927,2439.01,PC,14.361478873089,5.05103412445729,
TESS,118327550,244.01,CP,7.39721598355625,1.27111312519147,
TESS,129839175,2440.01,APC,0.646157091483488,15.3572514208161,
TESS,219175972,2441.01,PC,12.8900899311885,2.96983170206523,
TESS,190081497,2671.01,FP,3.1630387,6.82612,
TESS,129372561,2672.01,APC,10.7189647,22.4497849028901,
TESS,1018843,2673.01,PC,1.9126596,2.2474,
TESS,434496663,2674.01,APC,7.2972359,13.2402,
TESS,179033846,2675.01,FP,1.476869,13.2219,
TESS,420016507,2676.01,PC,3.4082154,16.7879,
TESS,398736713,2677.01,PC,6.4967452,19.5904,
TESS,354517490,2678.01,PC,3.4523955,10.2673,
TESS,323295908,2679.01,PC,3.8539027,11.8808,
TESS,219253008,268.01,PC,5.06617500732187,7.69012,
TESS,219366908,2680.01,FP,0.6293198,4.46635,
TESS,209408136,2681.01,PC,3.1292868,12.0419,
TESS,200803270,2682.01,PC,2.5981987,11.5397,
TESS,200320748,2683.01,PC,1.5292851,12.6875,
TESS,161568891,2684.01,PC,2.4756487,5.25914,
TESS,161479081,2685.01,PC,3.4711465,11.1759,
TESS,159989004,2686.01,PC,3.5746058,11.6965,
TESS,155993822,2687.01,PC,4.0944492,12.8011,
TESS,161156159,1988.01,FP,2.2818488,7.2854,
TESS,324395151,1989.01,FP,3.45514790437396,,
TESS,309792357,199.01,CP,104.8729635,10.223,
TESS,457939414,1990.01,FP,3.78995239619699,11.7871267235434,
TESS,82707763,1991.01,FP,6.6570835,14.8934,
TESS,147340931,1992.01,FP,4.31224,12.3576,
TESS,453464017,1993.01,FP,3.9416903,19.6321,
TESS,445903569,1994.01,CP,4.0337201,11.5159,
TESS,299023386,1995.01,PC,3.1056464,13.2277,
TESS,275384718,1996.01,FP,7.72433,20.0285,
TESS,142378043,1997.01,PC,1.8359766,5.11603,
TESS,429295277,1998.01,FP,1.10833,4.58274,
TESS,447206604,1999.01,APC,7.2133579,21.2234,
TESS,410214986,200.01,CP,8.13822217724381,6.17576815620634,
TESS,371188886,2000.01,CP,9.1270519,8.34235,
TESS,371188886,2000.02,CP,3.098367,2.47118,
TESS,118084044,2001.01,PC,2.7435213250068,22.0496668207657,
TESS,356453768,2002.01,FP,2.3330349,15.6213,
TESS,316937670,221.01,FP,0.62425,1.671618,
TESS,317089588,2210.01,PC,12.7846809204303,11.7994875312571,
TESS,212253390,2211.01,CP,3.09117213015821,1.66670300866485,
TESS,280803917,2212.01,PC,5.12938553688559,8.91127488660966,
TESS,406318573,2213.01,PC,5.17928198135919,9.3730830613164,
TESS,272236017,2214.01,PC,2.4156482,,
TESS,425561347,2215.01,CP,5.7772122377363,2.86934337760999,
TESS,39018923,2216.01,PC,5.68074123010948,6.28442172483992,
TESS,234330672,2217.01,PC,3.8300358542173,11.7278480959637,
TESS,348995212,2218.01,APC,0.3456911,10.1929,
TESS,278138619,2219.01,PC,10.168872190536,12.8424533797347,
TESS,144440290,222.01,FP,,8.85869,
TESS,150437346,2220.01,PC,1.39265494226559,13.3635818956127,
TESS,441420236,2221.01,CP,8.4536776582183,4.02692583280562,
TESS,306510653,2222.01,PC,2.2456869,17.5083,
TESS,273695332,2223.01,PC,6.93096567369197,13.5136570376998,
TESS,219175972,2441.02,PC,5.55148569021324,2.03190621977919,
TESS,168871868,2442.01,FP,17.1217196,10.2267,
TESS,318753380,2443.01,CP,15.6692322098987,2.68688927331351,
TESS,29959760,2444.01,APC,1.64738872642782,15.735883478407,
TESS,439867639,2445.01,CP,0.371133443173804,1.40621466263836,
TESS,142868621,2446.01,PC,18.6858620467112,4.20755378536119,
TESS,1167538,2447.01,CP,,10.2185,
TESS,231721005,2448.01,FP,9.0182016,3.54998,
TESS,231721005,2448.02,PC,19.7580247,3.80858,
TESS,170729775,2449.01,CP,16.6542431,11.9082,
TESS,154618248,245.01,PC,8.7709021,12.5053,
TESS,408114363,2450.01,PC,17.8832414144624,6.41711640290065,
TESS,4294779,2451.01,FP,0.343889185962649,8.56111789358653,
TESS,219208037,2452.01,FP,0.977680523622344,3.37842515645105,
TESS,59128183,2453.01,PC,4.44142754515861,3.00147765966501,
TESS,67782629,2454.01,PC,8.50636868265066,2.50510883361041,
TESS,98728690,2688.01,PC,2.1415519,4.72287,
TESS,92363023,2689.01,PC,3.4180406,6.58171,
TESS,220479565,269.01,CP,3.69771670923474,2.94204395869894,
TESS,92359852,2690.01,PC,4.1549988,,
TESS,71345362,2691.01,PC,3.8821916,5.57096,
TESS,38399060,2692.01,PC,3.6506781,12.1655,
TESS,30016082,2693.01,PC,1.3225635,11.5804,
TESS,146467673,2694.01,APC,1.6375324,,
TESS,140284353,2695.01,APC,0.5566811,13.2433,
TESS,139445621,2696.01,PC,6.409365,12.1252,
TESS,139445453,2697.01,PC,4.3169755,10.9284,
TESS,100683605,2698.01,PC,3.270563,,
TESS,77958378,2699.01,PC,5.8259928,14.0157,
TESS,259377017,270.01,CP,5.66056931603069,2.40708723087558,
TESS,259377017,270.02,CP,11.3795653396307,2.25394644828569,
TESS,259377017,270.03,CP,3.36013770677629,1.18437182711947,
TESS,56096837,2700.01,PC,4.6636858,12.5117,
TESS,44791617,2701.01,PC,2.169466,5.81205,
TESS,43604949,2702.01,PC,1.9422802,15.1178,
TESS,58463434,2003.01,PC,,15.7171,
TESS,439610306,2004.01,FP,1.79988,3.32197,
TESS,147660886,2005.01,PC,17.3057923177065,12.4978401923156,
TESS,41173048,2006.01,FA,6.40938,10.1474,
TESS,219466784,2007.01,PC,,3.15639042676771,
TESS,70887357,2008.01,FP,723.834500848934,13.1361697149843,
TESS,243187830,2009.01,PC,1071.08984480293,2.24077845858363,
TESS,350618622,201.01,CP,52.9781419449418,11.4471492367881,
TESS,350618622,201.02,PC,5.8492379,1.18919,
TESS,26547036,2010.01,CP,1134.67239633331,11.7582195461882,
TESS,136916387,2011.01,KP,11.5778362083528,1.54221285663719,
TESS,136916387,2011.02,KP,27.5920717535465,2.70502783873789,
TESS,136916387,2011.03,KP,,1.62083261000693,
TESS,138294130,2012.01,KP,3.0565259,15.1633,
TESS,188589164,2013.01,CP,2.61627687236315,1.09728673742702,
TESS,198588220,2014.01,KP,4.8099755,22.6223,
TESS,368287008,2015.01,CP,3.3491408,5.37673,
TESS,388198242,2224.01,PC,0.505510515897485,4.97098115772485,
TESS,271891552,2225.01,PC,3.5775562,,
TESS,403135192,2226.01,PC,0.9017685,4.77441,
TESS,405425498,2227.01,APC,4.2217717,2.81922,
TESS,405425498,2227.02,APC,11.5472008617581,3.14574028385716,
TESS,61733521,2228.01,FP,3.36296,2.69668,
TESS,143410850,2229.01,PC,4.98668,5.51463,
TESS,326453034,223.01,FA,14.445918,3.290507,
TESS,129432342,2230.01,FP,1.79217,21.4342,
TESS,100504381,2231.01,FA,5.46278,19.5752,
TESS,439444938,2232.01,PC,11.45959,,
TESS,421455387,2233.01,APC,2.50876,11.5931605790579,
TESS,271491157,2234.01,APC,2.91615,13.4791,
TESS,267093376,2235.01,APC,17.14012,8.14257,
TESS,394722182,2236.01,CP,3.5315897,14.2116,
TESS,389238529,2237.01,FP,0.49642,5.57222,
TESS,231077395,2238.01,PC,3.3904897,2.40673,
TESS,388130235,2239.01,FP,92.1950921,18.9408,
TESS,434260570,2455.01,PC,4.72048898787499,14.6186345842038,
TESS,311271011,2456.01,PC,,2.83986847199819,
TESS,117799904,2457.01,PC,14.1993537532126,2.75910675935504,
TESS,449197831,2458.01,CP,3.73696893919192,2.37973234519245,
TESS,192790476,2459.01,CP,19.1047019158395,2.93653366851175,
TESS,158623531,246.01,KP,7.8728936787037,15.0953,
TESS,454224694,2460.01,APC,0.515460975114944,6.56885216679336,
TESS,411839167,2461.01,KP,6.18026138745213,13.7037465275182,
TESS,248434780,2462.01,PC,12.8643168035823,17.4453322197599,
TESS,452375478,2463.01,PC,10.6079444641655,11.6613557460936,
TESS,32949762,2464.01,KP,3.7684981,12.5471,
TESS,146523262,2465.01,PC,3.75920503924659,3.15636911904447,
TESS,293612446,2466.01,KP,2.6266983,18.7969,
TESS,71013298,2467.01,PC,1.75566155975583,1.77384747662194,
TESS,31114545,2468.01,FP,24.4232697,11.2009,
TESS,117843067,2469.01,FP,2.3767548,23.4044,
TESS,43475220,2703.01,PC,6.1735306,11.2676,
TESS,32677675,2704.01,PC,3.6364993,16.4306,
TESS,169448771,2705.01,PC,18.010652,12.5654,
TESS,457202957,2706.01,PC,1.8851834,17.0369,
TESS,455036659,2707.01,KP,4.007232,18.1614,
TESS,452810327,2708.01,FP,2.3540172,14.4919,
TESS,452810326,2709.01,PC,2.3540163,15.1575,
TESS,259511357,271.01,APC,2.47597330640382,2.80626383475263,
TESS,408231638,2710.01,PC,10.7448417,11.9772,
TESS,396896334,2711.01,PC,5.7604868,14.0917,
TESS,362026280,2712.01,PC,3.078479,,
TESS,332660287,2713.01,FP,1.2434016,5.66309,
TESS,332534326,2714.01,CP,2.4993895,12.9239,
TESS,311239796,2715.01,PC,4.9640641,13.6926,
TESS,284859630,2716.01,PC,7.5420435,9.55159,
TESS,269077474,2717.01,FP,1.3164901,11.2218,
TESS,248655096,2718.01,PC,2.7625084,10.8143,
TESS,176314383,2719.01,CP,3.3759446,6.03548,
TESS,268766053,272.01,KP,3.30984575478706,12.4316228067176,
TESS,219508169,2016.01,PC,6.8161105,2.98458,
TESS,219508169,2016.02,PC,2.4590369,2.74738,
TESS,219508169,2016.03,PC,25.3369848,3.23582,
TESS,357416482,2017.01,FP,5.49826,16.2801,
TESS,357501308,2018.01,CP,7.43557089552366,2.27615636109907,
TESS,159781361,2019.01,CP,15.3468182,3.99579,
TESS,355509914,202.01,PC,1.73866945118569,9.45576300440496,
TESS,39903405,2020.01,KP,5.633477,13.2583,
TESS,236312126,2021.01,KP,3.9415041,13.8352,
TESS,11996814,2022.01,FP,0.448734913893695,5.80544984309424,
TESS,16884216,2023.01,APC,11.1900485650944,1.66081823537412,
TESS,255930614,2024.01,KP,2.8758831,8.33267,
TESS,394050135,2025.01,CP,8.87205415239541,11.9849812644622,
TESS,407059875,2026.01,PC,7.1925327,2.5719,
TESS,335996558,2027.01,FP,1.46329,3.54656,
TESS,336456596,2028.01,FP,0.77871,6.16036,
TESS,445254275,2029.01,FP,2.57134,10.7406,
TESS,259962054,203.01,FA,51.94509,0.705818,
TESS,70797900,224.01,APC,705.584465845,17.1795470139265,
TESS,98494121,2240.01,FP,3.06555,5.41363,
TESS,96973930,2241.01,PC,3.3243,21.7252,
TESS,92562123,2242.01,PC,6.53144,6.77621,
TESS,1990842033,2243.01,APC,5.41418,,
TESS,1989628303,2244.01,PC,5.46377,12.894,
TESS,278415929,2245.01,PC,3.7981107,4.13478,
TESS,349786918,2246.01,FP,2.9663437,2.02837,
TESS,376168473,2247.01,FA,5.41402,15.9563,
TESS,179580045,2248.01,PC,62.1624516,10.3408,
TESS,152714791,2249.01,FP,1.27349,13.6856,
TESS,47525799,225.01,PC,,5.52373670754544,
TESS,264303333,2250.01,FP,0.8153098,1.19041,
TESS,229715760,2251.01,PC,11.574356091506,18.1309835141608,
TESS,233066156,2252.01,PC,12.3796490097452,8.69939257335312,
TESS,367855829,2253.01,FA,85.4244796256553,4.42080539568348,
TESS,233688779,2254.01,PC,26.4579842,2.90965,
TESS,265146266,2255.01,PC,11.9526103,11.4014,
TESS,160148385,247.01,KP,3.42525631340766,14.3752921141655,
TESS,298981199,2470.01,PC,7.1853092,2.12356,
TESS,71088556,2471.01,PC,6.5857043,13.2476,
TESS,248650906,2472.01,PC,,3.35556,
TESS,399868187,2473.01,PC,1.2311781,17.567,
TESS,449257028,2474.01,PC,4.278752,5.33342,
TESS,373453507,2475.01,FP,15.7925628,4.82429,
TESS,43868600,2476.01,APC,3.8865992,14.0296,
TESS,412054152,2477.01,PC,34.7769296,12.9584,
TESS,262435954,2478.01,PC,2.64739164988521,2.73776895409898,
TESS,167661160,2479.01,PC,36.838242873162,3.78589935556597,
TESS,201793781,248.01,PC,5.99105693107616,2.31977044076931,
TESS,1449756,2480.01,FP,11.3543085,9.40688,
TESS,262258341,2481.01,PC,11.994832,3.11124,
TESS,117938087,2482.01,PC,14.9315582,1.58293,
TESS,219151731,2483.01,FP,1.4853364,4.86539,
TESS,68035559,2484.01,PC,8.3272872,5.183,
TESS,328934463,2485.01,CP,11.2347982,12.196,
TESS,147437399,2756.01,APC,1.5622382,18.0467,
TESS,147125706,2757.01,PC,3.4813976,20.9129,
TESS,147034452,2758.01,PC,4.5302876,12.3919,
TESS,134315574,2759.01,FP,1.5971584,17.7465,
TESS,382188882,276.01,FP,4.80009527427101,17.071810076895,
TESS,130611752,2760.01,FP,0.4405893,6.74949,
TESS,96736412,2761.01,PC,6.1214801,17.6327,
TESS,79431527,2762.01,APC,3.9072351,13.9055,
TESS,78441371,2763.01,PC,3.9980153,,
TESS,53122063,2764.01,PC,2.276734,10.8605,
TESS,52976395,2765.01,PC,1.0191022,7.10309,
TESS,284288093,2766.01,APC,7.2748135,17.4324,
TESS,48806546,2767.01,PC,0.934057,13.4544,
TESS,443556801,2768.01,CP,1.5080197,3.01287,
TESS,443534757,2769.01,PC,3.08858,,
TESS,439456714,277.01,CP,3.99344182704717,4.25566447395257,
TESS,438057373,2770.01,PC,4.5697688,17.1535,
TESS,437893926,2771.01,FP,3.8454384,13.6848,
TESS,435934762,2772.01,PC,2.8504334,,
TESS,422656370,2030.01,APC,1.3254567,14.4076,
TESS,470127886,2031.01,PC,5.71560747457573,13.6015651428144,
TESS,470159478,2032.01,APC,17.0096703,13.5294,
TESS,53617134,2033.01,PC,18.8243063,8.51397,
TESS,427279997,2034.01,FP,2.89453,6.20845,
TESS,53709089,2035.01,PC,8.51226,5.90105,
TESS,368320811,2036.01,PC,1.261045,4.24615,
TESS,405559035,2037.01,PC,11.1516667797808,2.91771,
TESS,405559035,2037.02,PC,5.54709370185626,2.87177640814075,
TESS,235937532,2038.01,APC,3.7321195,19.158,
TESS,237071229,2039.01,PC,11.2479927,4.96692,
TESS,281781375,204.01,PC,43.8297862506947,2.82438632894116,
TESS,427730490,2040.01,PC,3.8608551,11.2224,
TESS,54364414,2041.01,FP,1.37477,3.0101,
TESS,269424395,2042.01,FP,2.41872,7.23529,
TESS,346929661,2043.01,PC,12.0135752,3.7307,
TESS,270333769,2044.01,FP,4.1207509,7.46471,
TESS,347013211,2045.01,PC,9.07763,12.6842,
TESS,262880065,2256.01,PC,13.963192913512,2.3118575312605,
TESS,198485881,2257.01,CP,35.1896444375252,2.22536959221752,
TESS,219821826,2258.01,FP,9.6799809,14.6081,
TESS,219501568,2259.01,PC,16.5899262763607,5.44287984640654,
TESS,47484268,226.01,FP,,4.214299,
TESS,232568235,2260.01,CP,0.3524597,1.76224,
TESS,229787062,2261.01,PC,1.90114521638404,5.76474229573746,
TESS,165530380,2262.01,PC,1.4937444,1.62102,
TESS,159400561,2263.01,PC,,1.63308873541313,
TESS,235943205,2264.01,PC,121.334290754359,4.17671820262057,
TESS,310231275,2265.01,PC,0.829408439616925,2.47991922216717,
TESS,8348911,2266.01,CP,2.32634296639119,1.97631873215905,
TESS,459837008,2267.01,CP,3.49504222192781,1.27344225717322,
TESS,459837008,2267.02,PC,2.03443663362686,0.901106030394536,
TESS,459837008,2267.03,CP,2.28910266826545,0.91314038124178,
TESS,20203297,2268.01,PC,7.15660245111388,3.12630626286464,
TESS,441798995,2269.01,FA,1.42060361110023,1.1974247061765,
TESS,369376388,2486.01,PC,1.5411764,3.17311,
TESS,394346745,2487.01,PC,3.4024655,15.364,
TESS,139251123,2488.01,PC,10.7668398355297,10.5027085107251,
TESS,279327604,2489.01,APC,1.42695100862602,8.82811878176762,
TESS,179985715,249.01,PC,6.61531875224234,2.26953250379951,
TESS,77437543,2490.01,PC,,7.89387654794577,
TESS,80567842,2491.01,APC,5.92777000494769,20.4068987835106,
TESS,282498590,2492.01,FP,10.1004307,17.4827,
TESS,123664207,2493.01,PC,,2.65951192137761,
TESS,282576340,2494.01,PC,8.3761316,9.53663,
TESS,282576340,2494.02,PC,2.4087648,2.23597,
TESS,33091590,2495.01,PC,7.79538495313736,1.89392643769333,
TESS,160328683,2496.01,PC,1.57468281072073,22.9576145615597,
TESS,97568467,2497.01,CP,10.655694026032,11.7630856974103,
TESS,263179590,2498.01,CP,3.73823810637544,4.77412302493886,
TESS,67196573,2499.01,APC,2.5574812,17.7879,
TESS,169448297,2720.01,PC,2.1473577,10.0889,
TESS,167714124,2721.01,PC,4.162733,11.1057,
TESS,153725446,2722.01,PC,0.708548,4.66694,
TESS,152477897,2723.01,PC,3.3843865,16.224,
TESS,119290630,2724.01,PC,1.4875055,18.3083,
TESS,100780304,2725.01,APC,0.1846924,4.10645,
TESS,100589633,2726.01,PC,3.9471513,18.7538,
TESS,51830822,2727.01,PC,0.6711626,12.243,
TESS,42763678,2728.01,PC,1.7246234,15.5191,
TESS,39724477,2729.01,PC,4.0350169,12.5268,
TESS,279740441,273.01,FP,0.741859449402693,6.02383473018806,
TESS,37240067,2730.01,PC,2.5082498,20.6073,
TESS,34729329,2731.01,PC,0.9953936,1.35321,
TESS,34466256,2732.01,FP,0.7029205,7.51559,
TESS,34266522,2733.01,PC,3.7170532,15.999,
TESS,21505121,2734.01,PC,4.5879078,5.59491,
TESS,20069685,2735.01,PC,1.9663653,13.2267,
TESS,91869778,2736.01,FP,3.4771921,11.1486,
TESS,445946478,2737.01,PC,3.3328544,13.2674,
TESS,468574941,2046.01,CP,1.49714467191895,16.2528493679055,
TESS,363761216,2047.01,FP,7.4072602,14.7857,
TESS,159873822,2048.01,CP,13.7905315,2.60168,
TESS,314835525,2049.01,PC,5.30329,11.7443,
TESS,281575427,205.01,PC,4.2529842,2.26991,
TESS,316468545,2050.01,PC,13.5970194,2.03572,
TESS,375850439,2051.01,PC,1.16333254424128,5.5717234325837,
TESS,1100766816,2052.01,FP,1.62263,4.33692,
TESS,315755496,2053.01,FP,4.27808,17.8096125430755,
TESS,378355116,2054.01,FP,3.5684459,5.87762,
TESS,322062001,2055.01,APC,4.6981739,31.434,
TESS,396356111,2056.01,APC,10.2207,2.95608,
TESS,229888286,2057.01,PC,5.59863367077716,9.98228965329388,
TESS,326732851,2058.01,FP,1.51567,14.18,
TESS,403308915,2059.01,FP,3.7543552,4.6716,
TESS,55650590,206.01,CP,0.736313219931196,1.53326821385743,
TESS,285542903,2060.01,FP,2.2657506,8.00485,
TESS,327577308,2061.01,FP,1.45655,1.83776,
TESS,441798995,2269.02,PC,2.8411415,1.42162,
TESS,441798995,2269.03,PC,10.4029110825691,1.84659036260576,
TESS,2760710,227.01,FA,,2.432614,
TESS,198178505,2270.01,PC,,2.75999343949263,
TESS,258389327,2271.01,APC,26.5456672,29.1697,
TESS,265460043,2272.01,APC,32.8236817374048,5.15199518768757,
TESS,142117976,2273.01,PC,46.5710978116565,2.13056450529367,
TESS,289164482,2274.01,CP,2.67961636447417,1.8334768855157,
TESS,289164482,2274.02,PC,1.1188024,1.44009,
TESS,272679240,2275.01,PC,20.1546939441831,2.32441248932406,
TESS,198456933,2276.01,PC,76.8663962192284,1.9249102998408,
TESS,288516853,2277.01,PC,,3.37891054260522,
TESS,243313296,2278.01,PC,1.4663344,1.87124,
TESS,115623434,2279.01,PC,3.1434463,2.34132,
TESS,77044471,228.01,KP,2.68650414920873,13.7470239341699,
TESS,115583726,2280.01,PC,18.6016753935511,9.13002834063923,
TESS,184240683,250.01,KP,1.62842883309799,12.9621642477144,
TESS,206785987,2500.01,PC,2.955314,13.1598,
TESS,134471108,2501.01,PC,5.32629217828526,2.63509444916457,
TESS,52689469,2502.01,KP,3.14138245312697,13.0708640153401,
TESS,124778445,2503.01,KP,1.67515675725508,13.236656301591,
TESS,206906112,2504.01,PC,13.5853506415519,15.2559264258323,
TESS,443127052,2505.01,PC,2.8972041,4.096,
TESS,393298446,2506.01,APC,14.9695925,3.04784,
TESS,354519019,2507.01,PC,17.3051475676313,2.76633793699701,
TESS,147430118,2508.01,PC,1.6951056,3.11352,
TESS,143282930,2509.01,APC,1.5339665,4.28924,
TESS,224225541,251.01,CP,4.93772273227235,2.82698972829371,
TESS,170103435,2510.01,FP,1.9785151,2.69714,
TESS,124702477,2511.01,FP,0.7951534,9.70612,
TESS,124491883,2512.01,PC,2.3933087,2.03235,
TESS,59842822,2513.01,PC,2.5577037,3.9587,
TESS,317134140,2514.01,PC,6.3951381,2.10043,
TESS,123627908,2515.01,PC,5.9016526,13.6737,
TESS,445145355,2738.01,PC,1.5174038,,
TESS,319473643,2739.01,PC,3.1474843,12.7493,
TESS,281979481,274.01,FP,0.541794727227269,2.87387334111877,
TESS,301281965,2740.01,APC,0.5348968,5.99059,
TESS,283303192,2741.01,PC,2.9884191,16.3009,
TESS,282102605,2742.01,PC,1.2541679,,
TESS,280212554,2743.01,FP,1.1472535,17.228,
TESS,279989567,2744.01,FP,0.787177,,
TESS,237770757,2745.01,APC,1.7932884,22.7665,
TESS,237736186,2746.01,PC,4.9208778,12.4437,
TESS,237632488,2747.01,APC,0.5209929,18.4513,
TESS,237552878,2748.01,PC,4.7838171,11.571,
TESS,235448190,2749.01,PC,6.9724832,18.9679,
TESS,373844472,275.01,APC,0.9195617,8.69931,
TESS,235300016,2750.01,PC,6.8204309,,
TESS,231157209,2751.01,PC,7.4710819,12.8097,
TESS,170367033,2752.01,PC,4.9197461,12.6447,
TESS,168191686,2753.01,PC,1.6281719,15.3377,
TESS,148233571,2754.01,FP,0.9422588,3.75015,
TESS,148004811,2755.01,PC,3.3187528,9.77184,
TESS,373785851,2062.01,FP,4.04163,13.1608,
TESS,334811204,2063.01,PC,21.07626,11.6504,
TESS,115524421,2064.01,KP,8.8036803,8.9006,
TESS,356710041,2065.01,APC,,10.4432709916874,
TESS,141663460,2066.01,FP,1.76442,23,
TESS,147951030,2067.01,PC,8.8128067,2.33219,
TESS,417931300,2068.01,CP,7.76908874826773,2.36633077422859,
TESS,198187049,2069.01,PC,5.92142287655623,1.0470380758788,
TESS,260271203,207.01,FP,5.64928534420493,26.5608526646483,
TESS,233182695,2070.01,PC,6.38392466480775,2.2843976042847,
TESS,198360694,2071.01,PC,5.67393360151783,2.58758199347334,
TESS,900715901,2072.01,PC,3.167981,,
TESS,441642457,2073.01,PC,53.1991438907095,2.83962330640876,
TESS,158075010,2074.01,PC,177.58305122878,3.59537307132677,
TESS,23814735,2075.01,PC,4.79816944690219,2.31335315016572,
TESS,27491137,2076.01,CP,10.356359551487,2.41032056391471,
TESS,27491137,2076.02,CP,35.1257472,3.17021,
TESS,264171144,2281.01,PC,210.668358011183,2.89618180577315,
TESS,237211410,2282.01,PC,12.552076555844,2.82286691648822,
TESS,198211976,2283.01,FA,0.401858632647585,0.552507190397549,
TESS,115446313,2284.01,FP,4.9707023,2.38733,
TESS,329148988,2285.01,CP,27.267201584602,1.5781135858036,
TESS,237201858,2286.01,PC,179.403171245581,3.74723542610634,
TESS,160077104,2287.01,PC,11.8120707353106,1.7481305104105,
TESS,462615350,2288.01,PC,8.917221145137,2.79317965101742,
TESS,82452140,2289.01,PC,63.3954500376275,3.35071787347598,
TESS,120610833,229.01,KP,3.12607775197458,10.9257114861701,
TESS,321688498,2290.01,PC,0.386219721665312,1.19887820951043,
TESS,236934937,2291.01,PC,9.40587695355499,1.97759596735134,
TESS,236934268,2292.01,PC,7.0767314,2.4422,
TESS,71347873,2293.01,PC,6.06833180313888,2.1199938717551,
TESS,284361752,2294.01,PC,340.387731103326,3.68884240340953,
TESS,48018596,2295.01,PC,60.06632,7.64759,
TESS,295947393,2516.01,APC,5.4927168,18.5905,
TESS,48178229,2517.01,FP,2.6788253,5.07891,
TESS,96925186,2518.01,PC,6.8979432,2.18563,
TESS,47720259,2519.01,PC,6.9551801,2.29124,
TESS,237924601,252.01,APC,1.00218525235705,5.01556265747247,
TESS,177414713,2520.01,PC,2.0944084,1.39836,
TESS,72556406,2521.01,APC,5.563087,9.04133,
TESS,148883384,2522.01,PC,2.0988541,1.66554,
TESS,443213925,2523.01,PC,4.6410823,2.86438,
TESS,169249234,2524.01,CP,7.18580291998416,13.1612,
TESS,149601126,2525.01,CP,23.3418535686557,9.72671288696587,
TESS,149601126,2525.02,CP,49.2445598765684,10.3670918980552,
TESS,380836882,2526.01,PC,8.011385,11.7844,
TESS,126572546,2527.01,PC,2.3018922,12.146,
TESS,83154030,2528.01,PC,11.7248927,8.72604,
TESS,269333648,2529.01,CP,,10.9718,
TESS,322063810,253.01,PC,3.5104148387909,1.3286540007848,
TESS,52059926,2530.01,PC,,11.1787,
TESS,420962989,2773.01,APC,0.5993364,14.3367,
TESS,388934707,2774.01,PC,4.4430866,21.1475,
TESS,36574157,2775.01,FP,3.7804749,17.9247,
TESS,35636165,2776.01,PC,3.4590552,17.1001,
TESS,35483319,2777.01,PC,1.9297769,7.58229,
TESS,332860211,2778.01,PC,4.4445101,14.6892,
TESS,319735319,2779.01,FP,2.9038027,13.4427,
TESS,244161191,278.01,PC,0.299039032681341,2.51530014891886,
TESS,317546777,2780.01,PC,4.9062135,17.7815,
TESS,317417916,2781.01,PC,2.7636665,5.94208,
TESS,306903715,2782.01,PC,4.86808047780448,,
TESS,302976834,2783.01,PC,2.3044132,22.8234,
TESS,302766000,2784.01,FP,0.2573207,4.81101,
TESS,300204369,2785.01,PC,11.5054399,,
TESS,281987399,2786.01,PC,3.7576217,16.0563,
TESS,270677031,2787.01,PC,4.3217658,12.7289,
TESS,255756918,2788.01,PC,4.0646554,8.30577,
TESS,251209368,2789.01,FP,3.0071496,8.05598,
TESS,122613513,279.01,PC,11.4707838,1.86599,
TESS,27491137,2076.03,CP,21.0153047,3.78219,
TESS,230075227,2077.01,PC,6.1155829,1.56167,
TESS,159244568,2078.01,FA,6.27724777675108,2.53854406434194,
TESS,224298134,2079.01,PC,1.49231793812396,1.26079938104099,
